what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508224985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508225777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508226481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508235533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508246484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508252668
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306508254386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508255717
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306508320902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508321299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508322999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508323031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508333299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508333386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508333550
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508333554
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306508334669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306508343883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508347613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508348986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508350560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508350881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508352922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508367534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306508386695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508390512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306508397132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508401434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508402860
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306508445306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508445437
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306508446735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306508456974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508461890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508462643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508470449
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306508480197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508483745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508483788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508495998
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1306508496044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1306508496044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508500617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508500664
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508508100
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1306508508139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1306508508139
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306508509075
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306508511395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508515580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508531248
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306508532150
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306508534487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508535627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306508597239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508623054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508623139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508623336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508623340
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306508630049
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306508630076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508678658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508680927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508683753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508696469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508718555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508720143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508722839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508733470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508745496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508759284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508770459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306508774393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508776875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508781819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508789898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508796215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508800235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508806651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306508810873
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306508812607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508813898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508973922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306508977022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508979001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508979033
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508994875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508994949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306508995109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306508995113
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306508997703
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306508997730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509048834
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509052461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509053611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509061071
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509070631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509074909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509080989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509083845
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509085275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509086895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509091437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306509139252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509142764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509142796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509152583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509152673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509152854
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306509152858
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509154952
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509154979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509209885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509233594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509235785
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509236578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509237780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509242361
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509243074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509248213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509251115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509262976
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509264518
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509266055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509272551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306509339649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509341420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509341450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509350373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509350451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509350632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306509350636
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509352503
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509352531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509359016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509365113
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509371486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509372922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509384289
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509384863
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509509493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306509515669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509517876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509517909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509528861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509528942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509529120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306509529124
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509532580
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509532608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509556697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509563080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306509585902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306509588144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509592125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509599021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509625219
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509644942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509648662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509655115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509672286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509677868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509698616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509720462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509732728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509758067
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509759682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509760607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509771547
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509772015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509776759
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509778544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509779679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509787330
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509787857
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509859966
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509864657
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306509868312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306509869914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509871675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509871709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509880337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509880417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306509880603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306509880607
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509882633
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306509882661
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509931575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509966553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306509975070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306510012861
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306510014813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510016231
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510095615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510099644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510102973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510107587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510107754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510107772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510112203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510144928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306510359234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306511130257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306511138426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306511142557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306511156820
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306511156930
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306511156959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511161890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511191433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511193953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511210394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511212167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511214391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511226293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511287923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511299723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511305130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511314846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511320776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511323821
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306511325817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306511328328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306511400191
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306511400859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511420469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511426542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511433525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306511450772
